order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAUG821420103,20-08-2022,789420,25891103,321,21-08-2022,23-08-2022,321,1,0,0
FAUG822321603,20-08-2022,789321,25891103,419,22-08-2022,22-08-2022,377,0,1,0
FAUG823321403,20-08-2022,789321,25891103,461,23-08-2022,23-08-2022,461,1,1,1
FAUG823422103,20-08-2022,789422,25891103,330,23-08-2022,24-08-2022,297,0,0,0
FAUG822221603,20-08-2022,789221,25891601,78,22-08-2022,22-08-2022,78,1,1,1
FAUG823202601,20-08-2022,789202,25891601,126,23-08-2022,23-08-2022,126,1,1,1
FAUG822902601,20-08-2022,789902,25891601,142,22-08-2022,22-08-2022,142,1,1,1
FAUG822402601,20-08-2022,789402,25891601,87,22-08-2022,22-08-2022,87,1,1,1
FAUG821320601,20-08-2022,789320,25891601,116,21-08-2022,23-08-2022,116,1,0,0
FAUG821422601,20-08-2022,789422,25891601,150,21-08-2022,21-08-2022,150,1,1,1
FAUG821503601,20-08-2022,789503,25891601,102,21-08-2022,21-08-2022,102,1,1,1
FAUG823720601,20-08-2022,789720,25891601,86,23-08-2022,23-08-2022,86,1,1,1
FAUG822301601,20-08-2022,789301,25891601,200,22-08-2022,22-08-2022,200,1,1,1
FAUG823301601,20-08-2022,789301,25891601,52,23-08-2022,24-08-2022,52,1,0,0
FAUG823203601,20-08-2022,789203,25891601,92,23-08-2022,23-08-2022,92,1,1,1
FAUG822501601,20-08-2022,789501,25891601,67,22-08-2022,22-08-2022,54,0,1,0
FAUG821220402,20-08-2022,789220,25891402,243,21-08-2022,21-08-2022,243,1,1,1
FAUG823103402,20-08-2022,789103,25891402,454,23-08-2022,23-08-2022,454,1,1,1
FAUG821402602,20-08-2022,789402,25891402,370,21-08-2022,21-08-2022,370,1,1,1
FAUG822401502,20-08-2022,789401,25891402,299,22-08-2022,22-08-2022,299,1,1,1
FAUG821320402,20-08-2022,789320,25891402,263,21-08-2022,21-08-2022,263,1,1,1
FAUG822603402,20-08-2022,789603,25891402,482,22-08-2022,22-08-2022,482,1,1,1
FAUG822720402,20-08-2022,789720,25891402,357,22-08-2022,21-08-2022,357,1,1,1
FAUG821703403,20-08-2022,789703,25891402,320,21-08-2022,21-08-2022,320,1,1,1
FAUG822703503,20-08-2022,789703,25891402,468,22-08-2022,22-08-2022,468,1,1,1
FAUG821301402,20-08-2022,789301,25891402,235,21-08-2022,21-08-2022,235,1,1,1
FAUG823721402,20-08-2022,789721,25891402,407,23-08-2022,23-08-2022,407,1,1,1
FAUG822601402,20-08-2022,789601,25891402,270,22-08-2022,22-08-2022,243,0,1,0
FAUG822902601,20-08-2022,789902,25891402,221,22-08-2022,22-08-2022,221,1,1,1
FAUG821521402,20-08-2022,789521,25891402,305,21-08-2022,24-08-2022,305,1,0,0
FAUG821522402,20-08-2022,789522,25891402,256,21-08-2022,22-08-2022,256,1,0,0
FAUG822101402,20-08-2022,789101,25891402,364,22-08-2022,22-08-2022,346,0,1,0
FAUG821122402,20-08-2022,789122,25891402,299,21-08-2022,21-08-2022,284,0,1,0
FAUG821621402,20-08-2022,789621,25891402,449,21-08-2022,20-08-2022,449,1,1,1
FAUG823622602,20-08-2022,789622,25891402,482,23-08-2022,24-08-2022,482,1,0,0
FAUG821421402,20-08-2022,789421,25891402,353,21-08-2022,24-08-2022,318,0,0,0
FAUG821102402,20-08-2022,789102,25891402,490,21-08-2022,22-08-2022,490,1,0,0
FAUG821202503,20-08-2022,789202,25891402,376,21-08-2022,21-08-2022,376,1,1,1
FAUG821601201,20-08-2022,789601,25891201,312,21-08-2022,21-08-2022,281,0,1,0
FAUG822301201,20-08-2022,789301,25891201,423,22-08-2022,25-08-2022,423,1,0,0
FAUG822421201,20-08-2022,789421,25891201,488,22-08-2022,24-08-2022,488,1,0,0
FAUG823103201,20-08-2022,789103,25891201,110,23-08-2022,22-08-2022,110,1,1,1
FAUG821501503,20-08-2022,789501,25891201,113,21-08-2022,21-08-2022,113,1,1,1
FAUG822220201,20-08-2022,789220,25891201,228,22-08-2022,22-08-2022,228,1,1,1
FAUG822221603,20-08-2022,789221,25891201,121,22-08-2022,22-08-2022,115,0,1,0
FAUG823903201,20-08-2022,789903,25891201,301,23-08-2022,24-08-2022,286,0,0,0
FAUG821720202,20-08-2022,789720,25891201,126,21-08-2022,21-08-2022,126,1,1,1
FAUG821201201,20-08-2022,789201,25891201,112,21-08-2022,21-08-2022,112,1,1,1
FAUG823622602,20-08-2022,789622,25891201,473,23-08-2022,24-08-2022,473,1,0,0
FAUG821520201,20-08-2022,789520,25891201,253,21-08-2022,20-08-2022,202,0,1,0
FAUG823422501,20-08-2022,789422,25891501,220,23-08-2022,25-08-2022,220,1,0,0
FAUG821401501,20-08-2022,789401,25891501,137,21-08-2022,21-08-2022,137,1,1,1
FAUG821403501,20-08-2022,789403,25891501,121,21-08-2022,21-08-2022,121,1,1,1
FAUG823621501,20-08-2022,789621,25891501,137,23-08-2022,23-08-2022,137,1,1,1
FAUG822221603,20-08-2022,789221,25891501,162,22-08-2022,22-08-2022,162,1,1,1
FAUG823101602,20-08-2022,789101,25891501,180,23-08-2022,23-08-2022,144,0,1,0
FAUG822103603,20-08-2022,789103,25891501,213,22-08-2022,22-08-2022,202,0,1,0
FAUG822303501,20-08-2022,789303,25891501,146,22-08-2022,22-08-2022,139,0,1,0
FAUG822102603,20-08-2022,789102,25891501,249,22-08-2022,22-08-2022,237,0,1,0
FAUG823521503,20-08-2022,789521,25891501,120,23-08-2022,25-08-2022,120,1,0,0
FAUG821202501,20-08-2022,789202,25891501,210,21-08-2022,24-08-2022,210,1,0,0
FAUG822720501,20-08-2022,789720,25891501,225,22-08-2022,23-08-2022,225,1,0,0
FAUG823301602,20-08-2022,789301,25891602,59,23-08-2022,23-08-2022,59,1,1,1
FAUG822202602,20-08-2022,789202,25891602,68,22-08-2022,22-08-2022,54,0,1,0
FAUG822321603,20-08-2022,789321,25891602,199,22-08-2022,22-08-2022,179,0,1,0
FAUG821402602,20-08-2022,789402,25891602,160,21-08-2022,21-08-2022,160,1,1,1
FAUG821221602,20-08-2022,789221,25891602,135,21-08-2022,21-08-2022,135,1,1,1
FAUG821903602,20-08-2022,789903,25891602,83,21-08-2022,21-08-2022,75,0,1,0
FAUG821201602,20-08-2022,789201,25891602,82,21-08-2022,20-08-2022,82,1,1,1
FAUG823201602,20-08-2022,789201,25891602,50,23-08-2022,23-08-2022,45,0,1,0
FAUG822520602,20-08-2022,789520,25891602,51,22-08-2022,23-08-2022,48,0,0,0
FAUG823622602,20-08-2022,789622,25891602,148,23-08-2022,24-08-2022,148,1,0,0
FAUG823220602,20-08-2022,789220,25891602,172,23-08-2022,23-08-2022,172,1,1,1
FAUG823101602,20-08-2022,789101,25891602,60,23-08-2022,23-08-2022,57,0,1,0
FAUG822721602,20-08-2022,789721,25891602,90,22-08-2022,22-08-2022,90,1,1,1
FAUG821522202,20-08-2022,789522,25891101,464,21-08-2022,23-08-2022,441,0,0,0
FAUG821603102,20-08-2022,789603,25891101,493,21-08-2022,21-08-2022,493,1,1,1
FAUG822703503,20-08-2022,789703,25891101,300,22-08-2022,22-08-2022,270,0,1,0
FAUG823203601,20-08-2022,789203,25891101,307,23-08-2022,23-08-2022,292,0,1,0
FAUG823121101,20-08-2022,789121,25891101,347,23-08-2022,23-08-2022,347,1,1,1
FAUG823903503,20-08-2022,789903,25891101,493,23-08-2022,23-08-2022,468,0,1,0
FAUG823320502,20-08-2022,789320,25891101,376,23-08-2022,23-08-2022,376,1,1,1
FAUG821720101,20-08-2022,789720,25891101,330,21-08-2022,22-08-2022,330,1,0,0
FAUG821702101,20-08-2022,789702,25891101,388,21-08-2022,23-08-2022,310,0,0,0
FAUG822202602,20-08-2022,789202,25891101,350,22-08-2022,22-08-2022,350,1,1,1
FAUG823202601,20-08-2022,789202,25891101,474,23-08-2022,23-08-2022,474,1,1,1
FAUG823401502,20-08-2022,789401,25891101,396,23-08-2022,23-08-2022,396,1,1,1
FAUG823102101,20-08-2022,789102,25891101,472,23-08-2022,23-08-2022,472,1,1,1
FAUG821503601,20-08-2022,789503,25891101,492,21-08-2022,21-08-2022,492,1,1,1
FAUG822503401,20-08-2022,789503,25891101,439,22-08-2022,22-08-2022,439,1,1,1
FAUG821301402,20-08-2022,789301,25891101,313,21-08-2022,21-08-2022,313,1,1,1
FAUG823420101,20-08-2022,789420,25891101,492,23-08-2022,24-08-2022,492,1,0,0
FAUG821622603,20-08-2022,789622,25891101,301,21-08-2022,21-08-2022,301,1,1,1
FAUG822622401,20-08-2022,789622,25891101,435,22-08-2022,22-08-2022,435,1,1,1
FAUG822520602,20-08-2022,789520,25891101,438,22-08-2022,23-08-2022,416,0,0,0
FAUG822402601,20-08-2022,789402,25891101,390,22-08-2022,22-08-2022,390,1,1,1
FAUG821402602,20-08-2022,789402,25891401,464,21-08-2022,21-08-2022,464,1,1,1
FAUG823621401,20-08-2022,789621,25891401,238,23-08-2022,24-08-2022,238,1,0,0
FAUG822622401,20-08-2022,789622,25891401,445,22-08-2022,22-08-2022,445,1,1,1
FAUG821503601,20-08-2022,789503,25891401,255,21-08-2022,21-08-2022,255,1,1,1
FAUG822503401,20-08-2022,789503,25891401,353,22-08-2022,22-08-2022,353,1,1,1
FAUG823202401,20-08-2022,789202,25891401,311,23-08-2022,22-08-2022,311,1,1,1
FAUG821520401,20-08-2022,789520,25891401,264,21-08-2022,24-08-2022,238,0,0,0
FAUG823703401,20-08-2022,789703,25891401,336,23-08-2022,23-08-2022,336,1,1,1
FAUG823721402,20-08-2022,789721,25891401,263,23-08-2022,23-08-2022,263,1,1,1
FAUG822303501,20-08-2022,789303,25891401,368,22-08-2022,22-08-2022,368,1,1,1
FAUG822422401,20-08-2022,789422,25891401,387,22-08-2022,24-08-2022,387,1,0,0
FAUG822403301,20-08-2022,789403,25891103,408,22-08-2022,24-08-2022,408,1,0,0
FAUG821103401,20-08-2022,789103,25891401,280,21-08-2022,21-08-2022,266,0,1,0
FAUG822101402,20-08-2022,789101,25891401,428,22-08-2022,22-08-2022,428,1,1,1
FAUG822221401,20-08-2022,789221,25891401,210,22-08-2022,21-08-2022,210,1,1,1
FAUG821102603,20-08-2022,789102,25891603,158,21-08-2022,21-08-2022,158,1,1,1
FAUG822102603,20-08-2022,789102,25891603,192,22-08-2022,22-08-2022,192,1,1,1
FAUG822320603,20-08-2022,789320,25891603,153,22-08-2022,22-08-2022,153,1,1,1
FAUG822221603,20-08-2022,789221,25891603,103,22-08-2022,22-08-2022,103,1,1,1
FAUG823101603,20-08-2022,789101,25891603,146,23-08-2022,24-08-2022,139,0,0,0
FAUG822420603,20-08-2022,789420,25891603,84,22-08-2022,21-08-2022,84,1,1,1
FAUG821121603,20-08-2022,789121,25891603,194,21-08-2022,24-08-2022,155,0,0,0
FAUG822121603,20-08-2022,789121,25891603,56,22-08-2022,24-08-2022,56,1,0,0
FAUG823522603,20-08-2022,789522,25891603,127,23-08-2022,26-08-2022,127,1,0,0
FAUG821622603,20-08-2022,789622,25891603,150,21-08-2022,21-08-2022,135,0,1,0
FAUG822402603,20-08-2022,789402,25891603,162,22-08-2022,24-08-2022,162,1,0,0
FAUG821321603,20-08-2022,789321,25891603,105,21-08-2022,21-08-2022,105,1,1,1
FAUG822321603,20-08-2022,789321,25891603,168,22-08-2022,22-08-2022,168,1,1,1
FAUG822103603,20-08-2022,789103,25891603,85,22-08-2022,22-08-2022,77,0,1,0
FAUG821122603,20-08-2022,789122,25891603,88,21-08-2022,24-08-2022,84,0,0,0
FAUG823122603,20-08-2022,789122,25891603,163,23-08-2022,25-08-2022,147,0,0,0
FAUG821102202,20-08-2022,789102,25891202,280,21-08-2022,23-08-2022,266,0,0,0
FAUG822402202,20-08-2022,789402,25891202,107,22-08-2022,21-08-2022,107,1,1,1
FAUG821702202,20-08-2022,789702,25891202,380,21-08-2022,21-08-2022,380,1,1,1
FAUG823622503,20-08-2022,789622,25891202,101,23-08-2022,23-08-2022,101,1,1,1
FAUG821122202,20-08-2022,789122,25891202,487,21-08-2022,22-08-2022,487,1,0,0
FAUG823221403,20-08-2022,789221,25891202,302,23-08-2022,23-08-2022,272,0,1,0
FAUG821420202,20-08-2022,789420,25891202,483,21-08-2022,22-08-2022,483,1,0,0
FAUG823703401,20-08-2022,789703,25891202,304,23-08-2022,23-08-2022,304,1,1,1
FAUG823103402,20-08-2022,789103,25891202,111,23-08-2022,23-08-2022,111,1,1,1
FAUG822721602,20-08-2022,789721,25891202,265,22-08-2022,22-08-2022,252,0,1,0
FAUG822603202,20-08-2022,789603,25891202,458,22-08-2022,25-08-2022,458,1,0,0
FAUG821720202,20-08-2022,789720,25891202,248,21-08-2022,21-08-2022,236,0,1,0
FAUG823720601,20-08-2022,789720,25891202,133,23-08-2022,23-08-2022,133,1,1,1
FAUG822621202,20-08-2022,789621,25891202,401,22-08-2022,22-08-2022,401,1,1,1
FAUG822202602,20-08-2022,789202,25891202,452,22-08-2022,22-08-2022,407,0,1,0
FAUG823321403,20-08-2022,789321,25891202,115,23-08-2022,23-08-2022,103,0,1,0
FAUG821522202,20-08-2022,789522,25891202,298,21-08-2022,23-08-2022,283,0,0,0
FAUG823203601,20-08-2022,789203,25891202,298,23-08-2022,23-08-2022,298,1,1,1
FAUG822422401,20-08-2022,789422,25891303,83,22-08-2022,24-08-2022,83,1,0,0
FAUG822201303,20-08-2022,789201,25891303,33,22-08-2022,22-08-2022,33,1,1,1
FAUG821721303,20-08-2022,789721,25891303,64,21-08-2022,21-08-2022,51,0,1,0
FAUG822522403,20-08-2022,789522,25891303,33,22-08-2022,25-08-2022,33,1,0,0
FAUG821703303,20-08-2022,789703,25891303,43,21-08-2022,20-08-2022,43,1,1,1
FAUG822720501,20-08-2022,789720,25891303,28,22-08-2022,23-08-2022,28,1,0,0
FAUG822421303,20-08-2022,789421,25891303,96,22-08-2022,25-08-2022,91,0,0,0
FAUG822622401,20-08-2022,789622,25891303,85,22-08-2022,22-08-2022,68,0,1,0
FAUG823122303,20-08-2022,789122,25891303,60,23-08-2022,24-08-2022,60,1,0,0
FAUG823520303,20-08-2022,789520,25891303,24,23-08-2022,25-08-2022,22,0,0,0
FAUG821503601,20-08-2022,789503,25891303,80,21-08-2022,21-08-2022,76,0,1,0
FAUG822503401,20-08-2022,789503,25891303,79,22-08-2022,22-08-2022,71,0,1,0
FAUG822902303,20-08-2022,789902,25891303,39,22-08-2022,24-08-2022,39,1,0,0
FAUG821121303,20-08-2022,789121,25891303,66,21-08-2022,22-08-2022,66,1,0,0
FAUG823203301,20-08-2022,789203,25891301,75,23-08-2022,24-08-2022,75,1,0,0
FAUG821501503,20-08-2022,789501,25891301,44,21-08-2022,21-08-2022,42,0,1,0
FAUG821201602,20-08-2022,789201,25891301,60,21-08-2022,20-08-2022,60,1,1,1
FAUG822702502,20-08-2022,789702,25891301,22,22-08-2022,22-08-2022,21,0,1,0
FAUG822301601,20-08-2022,789301,25891301,88,22-08-2022,22-08-2022,79,0,1,0
FAUG823622503,20-08-2022,789622,25891301,57,23-08-2022,23-08-2022,57,1,1,1
FAUG821220402,20-08-2022,789220,25891301,96,21-08-2022,21-08-2022,77,0,1,0
FAUG823321403,20-08-2022,789321,25891301,26,23-08-2022,23-08-2022,26,1,1,1
FAUG822403301,20-08-2022,789403,25891301,72,22-08-2022,24-08-2022,68,0,0,0
FAUG821902301,20-08-2022,789902,25891301,27,21-08-2022,21-08-2022,27,1,1,1
FAUG821303102,20-08-2022,789303,25891102,339,21-08-2022,21-08-2022,339,1,1,1
FAUG821721303,20-08-2022,789721,25891102,433,21-08-2022,21-08-2022,390,0,1,0
FAUG822303501,20-08-2022,789303,25891102,329,22-08-2022,22-08-2022,329,1,1,1
FAUG823401502,20-08-2022,789401,25891102,491,23-08-2022,23-08-2022,491,1,1,1
FAUG822403403,20-08-2022,789403,25891102,402,22-08-2022,23-08-2022,382,0,0,0
FAUG821221102,20-08-2022,789221,25891102,357,21-08-2022,22-08-2022,357,1,0,0
FAUG822221603,20-08-2022,789221,25891102,314,22-08-2022,22-08-2022,314,1,1,1
FAUG822422102,20-08-2022,789422,25891102,409,22-08-2022,22-08-2022,389,0,1,0
FAUG822321102,20-08-2022,789321,25891102,436,22-08-2022,24-08-2022,392,0,0,0
FAUG821301402,20-08-2022,789301,25891102,447,21-08-2022,21-08-2022,447,1,1,1
FAUG823301602,20-08-2022,789301,25891102,316,23-08-2022,23-08-2022,253,0,1,0
FAUG822103603,20-08-2022,789103,25891102,350,22-08-2022,22-08-2022,350,1,1,1
FAUG823702403,20-08-2022,789702,25891102,436,23-08-2022,23-08-2022,392,0,1,0
FAUG821220402,20-08-2022,789220,25891102,305,21-08-2022,21-08-2022,305,1,1,1
FAUG823201102,20-08-2022,789201,25891102,329,23-08-2022,22-08-2022,296,0,1,0
FAUG822102603,20-08-2022,789102,25891102,500,22-08-2022,22-08-2022,500,1,1,1
FAUG821122603,20-08-2022,789122,25891102,400,21-08-2022,24-08-2022,360,0,0,0
FAUG822122102,20-08-2022,789122,25891102,396,22-08-2022,23-08-2022,376,0,0,0
FAUG821603102,20-08-2022,789603,25891102,390,21-08-2022,21-08-2022,390,1,1,1
FAUG823102502,20-08-2022,789102,25891502,192,23-08-2022,24-08-2022,192,1,0,0
FAUG823122502,20-08-2022,789122,25891502,222,23-08-2022,22-08-2022,178,0,1,0
FAUG823320502,20-08-2022,789320,25891502,195,23-08-2022,23-08-2022,195,1,1,1
FAUG821201502,20-08-2022,789201,25891502,145,21-08-2022,23-08-2022,116,0,0,0
FAUG822203502,20-08-2022,789203,25891502,211,22-08-2022,22-08-2022,211,1,1,1
FAUG821503601,20-08-2022,789503,25891502,249,21-08-2022,21-08-2022,249,1,1,1
FAUG823720601,20-08-2022,789720,25891502,216,23-08-2022,23-08-2022,216,1,1,1
FAUG822401502,20-08-2022,789401,25891502,151,22-08-2022,22-08-2022,151,1,1,1
FAUG823401502,20-08-2022,789401,25891502,239,23-08-2022,23-08-2022,191,0,1,0
FAUG822721602,20-08-2022,789721,25891502,162,22-08-2022,22-08-2022,162,1,1,1
FAUG821702502,20-08-2022,789702,25891502,224,21-08-2022,20-08-2022,179,0,1,0
FAUG822702502,20-08-2022,789702,25891502,135,22-08-2022,22-08-2022,128,0,1,0
FAUG821521502,20-08-2022,789521,25891502,133,21-08-2022,22-08-2022,120,0,0,0
FAUG822403403,20-08-2022,789403,25891403,294,22-08-2022,23-08-2022,294,1,0,0
FAUG823402403,20-08-2022,789402,25891403,273,23-08-2022,22-08-2022,273,1,1,1
FAUG823321403,20-08-2022,789321,25891403,289,23-08-2022,23-08-2022,289,1,1,1
FAUG821603403,20-08-2022,789603,25891403,239,21-08-2022,22-08-2022,227,0,0,0
FAUG821221403,20-08-2022,789221,25891403,271,21-08-2022,20-08-2022,271,1,1,1
FAUG823221403,20-08-2022,789221,25891403,245,23-08-2022,23-08-2022,233,0,1,0
FAUG821703403,20-08-2022,789703,25891403,475,21-08-2022,21-08-2022,475,1,1,1
FAUG821503601,20-08-2022,789503,25891403,277,21-08-2022,21-08-2022,277,1,1,1
FAUG821122403,20-08-2022,789122,25891403,207,21-08-2022,20-08-2022,166,0,1,0
FAUG821101403,20-08-2022,789101,25891403,338,21-08-2022,21-08-2022,338,1,1,1
FAUG821202503,20-08-2022,789202,25891403,314,21-08-2022,21-08-2022,314,1,1,1
FAUG822720403,20-08-2022,789720,25891403,242,22-08-2022,22-08-2022,242,1,1,1
FAUG822303501,20-08-2022,789303,25891403,203,22-08-2022,22-08-2022,203,1,1,1
FAUG823702403,20-08-2022,789702,25891403,328,23-08-2022,23-08-2022,312,0,1,0
FAUG822522403,20-08-2022,789522,25891403,209,22-08-2022,25-08-2022,188,0,0,0
FAUG821220503,20-08-2022,789220,25891403,344,21-08-2022,20-08-2022,344,1,1,1
FAUG823622503,20-08-2022,789622,25891403,351,23-08-2022,23-08-2022,351,1,1,1
FAUG823622503,20-08-2022,789622,25891503,168,23-08-2022,23-08-2022,160,0,1,0
FAUG821121503,20-08-2022,789121,25891503,100,21-08-2022,21-08-2022,100,1,1,1
FAUG821220503,20-08-2022,789220,25891503,187,21-08-2022,20-08-2022,187,1,1,1
FAUG823521503,20-08-2022,789521,25891503,198,23-08-2022,25-08-2022,198,1,0,0
FAUG821221503,20-08-2022,789221,25891503,247,21-08-2022,24-08-2022,247,1,0,0
FAUG822703503,20-08-2022,789703,25891503,141,22-08-2022,22-08-2022,141,1,1,1
FAUG823903503,20-08-2022,789903,25891503,160,23-08-2022,23-08-2022,152,0,1,0
FAUG821501503,20-08-2022,789501,25891503,202,21-08-2022,21-08-2022,202,1,1,1
FAUG822501503,20-08-2022,789501,25891503,170,22-08-2022,24-08-2022,153,0,0,0
FAUG823501503,20-08-2022,789501,25891503,195,23-08-2022,25-08-2022,156,0,0,0
FAUG821202503,20-08-2022,789202,25891503,109,21-08-2022,21-08-2022,87,0,1,0
FAUG822522503,20-08-2022,789522,25891503,103,22-08-2022,24-08-2022,103,1,0,0
FAUG822421203,20-08-2022,789421,25891103,381,22-08-2022,22-08-2022,305,0,1,0
FAUG822603502,21-08-2022,789603,25891101,401,22-08-2022,22-08-2022,401,1,1,1
FAUG822203301,21-08-2022,789203,25891101,347,22-08-2022,22-08-2022,347,1,1,1
FAUG822721403,21-08-2022,789721,25891101,450,22-08-2022,22-08-2022,360,0,1,0
FAUG824903601,21-08-2022,789903,25891101,411,24-08-2022,24-08-2022,370,0,1,0
FAUG824320602,21-08-2022,789320,25891101,359,24-08-2022,24-08-2022,359,1,1,1
FAUG822621603,21-08-2022,789621,25891101,397,22-08-2022,22-08-2022,397,1,1,1
FAUG822601101,21-08-2022,789601,25891101,313,22-08-2022,21-08-2022,313,1,1,1
FAUG823403101,21-08-2022,789403,25891101,454,23-08-2022,25-08-2022,431,0,0,0
FAUG822102201,21-08-2022,789102,25891101,307,22-08-2022,22-08-2022,307,1,1,1
FAUG823503101,21-08-2022,789503,25891101,412,23-08-2022,23-08-2022,412,1,1,1
FAUG822301101,21-08-2022,789301,25891101,344,22-08-2022,23-08-2022,344,1,0,0
FAUG824420301,21-08-2022,789420,25891101,468,24-08-2022,23-08-2022,468,1,1,1
FAUG824520502,21-08-2022,789520,25891101,458,24-08-2022,25-08-2022,458,1,0,0
FAUG822902401,21-08-2022,789902,25891401,422,22-08-2022,22-08-2022,380,0,1,0
FAUG823102403,21-08-2022,789102,25891401,473,23-08-2022,23-08-2022,473,1,1,1
FAUG823503401,21-08-2022,789503,25891401,414,23-08-2022,22-08-2022,414,1,1,1
FAUG822320401,21-08-2022,789320,25891401,480,22-08-2022,21-08-2022,480,1,1,1
FAUG824702601,21-08-2022,789702,25891401,400,24-08-2022,24-08-2022,400,1,1,1
FAUG822703603,21-08-2022,789703,25891401,415,22-08-2022,22-08-2022,373,0,1,0
FAUG824703502,21-08-2022,789703,25891401,456,24-08-2022,24-08-2022,456,1,1,1
FAUG822301401,21-08-2022,789301,25891401,439,22-08-2022,22-08-2022,439,1,1,1
FAUG824522401,21-08-2022,789522,25891401,311,24-08-2022,27-08-2022,311,1,0,0
FAUG822601601,21-08-2022,789601,25891401,465,22-08-2022,22-08-2022,442,0,1,0
FAUG822421401,21-08-2022,789421,25891401,437,22-08-2022,25-08-2022,393,0,0,0
FAUG823221401,21-08-2022,789221,25891401,421,23-08-2022,25-08-2022,400,0,0,0
FAUG823102603,21-08-2022,789102,25891603,58,23-08-2022,25-08-2022,58,1,0,0
FAUG822521603,21-08-2022,789521,25891603,178,22-08-2022,21-08-2022,160,0,1,0
FAUG824521603,21-08-2022,789521,25891603,73,24-08-2022,26-08-2022,73,1,0,0
FAUG823422603,21-08-2022,789422,25891603,73,23-08-2022,26-08-2022,73,1,0,0
FAUG824503603,21-08-2022,789503,25891603,58,24-08-2022,24-08-2022,52,0,1,0
FAUG823903603,21-08-2022,789903,25891603,183,23-08-2022,23-08-2022,165,0,1,0
FAUG822703603,21-08-2022,789703,25891603,146,22-08-2022,22-08-2022,117,0,1,0
FAUG823303603,21-08-2022,789303,25891603,107,23-08-2022,23-08-2022,96,0,1,0
FAUG823301603,21-08-2022,789301,25891603,60,23-08-2022,23-08-2022,60,1,1,1
FAUG823702603,21-08-2022,789702,25891603,191,23-08-2022,23-08-2022,172,0,1,0
FAUG823321603,21-08-2022,789321,25891603,166,23-08-2022,23-08-2022,166,1,1,1
FAUG824201603,21-08-2022,789201,25891603,126,24-08-2022,24-08-2022,126,1,1,1
FAUG824721603,21-08-2022,789721,25891603,69,24-08-2022,25-08-2022,69,1,0,0
FAUG822621603,21-08-2022,789621,25891603,65,22-08-2022,22-08-2022,65,1,1,1
FAUG823102403,21-08-2022,789102,25891202,118,23-08-2022,23-08-2022,118,1,1,1
FAUG824501202,21-08-2022,789501,25891202,215,24-08-2022,24-08-2022,215,1,1,1
FAUG824122503,21-08-2022,789122,25891202,142,24-08-2022,27-08-2022,135,0,0,0
FAUG822420202,21-08-2022,789420,25891202,281,22-08-2022,24-08-2022,267,0,0,0
FAUG823403502,21-08-2022,789403,25891202,302,23-08-2022,23-08-2022,302,1,1,1
FAUG823301202,21-08-2022,789301,25891202,264,23-08-2022,24-08-2022,264,1,0,0
FAUG822103202,21-08-2022,789103,25891202,391,22-08-2022,23-08-2022,391,1,0,0
FAUG824721302,21-08-2022,789721,25891202,427,24-08-2022,24-08-2022,427,1,1,1
FAUG822101202,21-08-2022,789101,25891202,380,22-08-2022,21-08-2022,380,1,1,1
FAUG822520202,21-08-2022,789520,25891202,381,22-08-2022,21-08-2022,343,0,1,0
FAUG824520202,21-08-2022,789520,25891202,424,24-08-2022,26-08-2022,382,0,0,0
FAUG824621502,21-08-2022,789621,25891202,388,24-08-2022,24-08-2022,388,1,1,1
FAUG822321202,21-08-2022,789321,25891202,188,22-08-2022,22-08-2022,188,1,1,1
FAUG824321501,21-08-2022,789321,25891202,498,24-08-2022,24-08-2022,498,1,1,1
FAUG822121303,21-08-2022,789121,25891202,103,22-08-2022,23-08-2022,103,1,0,0
FAUG823121202,21-08-2022,789121,25891202,163,23-08-2022,22-08-2022,155,0,1,0
FAUG823103303,21-08-2022,789103,25891303,96,23-08-2022,24-08-2022,91,0,0,0
FAUG824301303,21-08-2022,789301,25891303,75,24-08-2022,23-08-2022,75,1,1,1
FAUG822601601,21-08-2022,789601,25891303,26,22-08-2022,22-08-2022,23,0,1,0
FAUG823703602,21-08-2022,789703,25891303,20,23-08-2022,24-08-2022,20,1,0,0
FAUG823303603,21-08-2022,789303,25891303,45,23-08-2022,23-08-2022,45,1,1,1
FAUG822320403,21-08-2022,789320,25891303,28,22-08-2022,22-08-2022,22,0,1,0
FAUG823320303,21-08-2022,789320,25891303,74,23-08-2022,24-08-2022,74,1,0,0
FAUG822702402,21-08-2022,789702,25891303,93,22-08-2022,22-08-2022,88,0,1,0
FAUG824221402,21-08-2022,789221,25891303,44,24-08-2022,24-08-2022,35,0,1,0
FAUG822202403,21-08-2022,789202,25891303,57,22-08-2022,22-08-2022,57,1,1,1
FAUG822121303,21-08-2022,789121,25891303,33,22-08-2022,23-08-2022,33,1,0,0
FAUG823121303,21-08-2022,789121,25891303,31,23-08-2022,23-08-2022,31,1,1,1
FAUG822402303,21-08-2022,789402,25891303,92,22-08-2022,22-08-2022,87,0,1,0
FAUG824402601,21-08-2022,789402,25891303,48,24-08-2022,24-08-2022,43,0,1,0
FAUG823521303,21-08-2022,789521,25891303,45,23-08-2022,25-08-2022,43,0,0,0
FAUG824521303,21-08-2022,789521,25891303,58,24-08-2022,27-08-2022,58,1,0,0
